cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,periodo,variavel,unidade,numero_simulacoes,media,mediana,desvio_padrao,p5,p25,p75,p95,erro_padrao,media_ic95_inferior,media_ic95_superior,media_diferente_zero_95
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,15,deficit_externo,p.p. do PIB em relação ao benchmark,100,-1.3303735793925295,-1.3163614642095427,0.12480126571285857,-1.5440280402223856,-1.415442362072854,-1.2405814954195202,-1.159382556312614,0.012480126571285857,-1.3548346274722498,-1.3059125313128093,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,15,deficit_governo,p.p. do PIB em relação ao benchmark,100,1.289698329501781,1.287655765161687,0.1143625937563958,1.1346044604250476,1.1979508087687045,1.360374418630062,1.4866655967114422,0.011436259375639581,1.2672832611255274,1.3121133978780346,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,15,inflacao,p.p. em relação ao benchmark,100,-0.04800247816041203,-0.05104041855958915,0.40498191699886243,-0.7076796917727113,-0.3314912250203639,0.2609835685105977,0.5596564875934251,0.04049819169988624,-0.12737893389218907,0.031373977571364994,False
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,15,pib_real,% em relação ao benchmark,100,-7.446764194305371,-7.432965899073546,0.22522423909491263,-7.845553522332188,-7.613992893399285,-7.261690986641875,-7.11024277643607,0.022522423909491263,-7.490908145167974,-7.402620243442768,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,15,taxa_desemprego,p.p. em relação ao benchmark,100,1.7139758107998704,1.682024758749484,0.18185403728478527,1.4230855054613774,1.5905469433186008,1.8763399560461869,1.981173482887056,0.018185403728478527,1.6783324194920524,1.7496192021076884,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,16,deficit_externo,p.p. do PIB em relação ao benchmark,100,-1.7474429076468825,-1.730374691462882,0.15653625089131074,-2.0146704720465367,-1.8531927590298498,-1.6368214124374791,-1.5531352479030314,0.015653625089131075,-1.7781240128215794,-1.7167618024721856,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,16,deficit_governo,p.p. do PIB em relação ao benchmark,100,1.4422499000950149,1.440712648279332,0.12522592937616808,1.2397721408197366,1.3601611553479374,1.5236357426760512,1.644698289017734,0.012522592937616808,1.417705617937286,1.4667941822527437,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,16,inflacao,p.p. em relação ao benchmark,100,-1.2151637993173827,-1.108335719543807,0.5176421524866771,-2.0565756899820875,-1.6526941202707868,-0.8104350963601514,-0.49876069415155655,0.051764215248667714,-1.3166216612047714,-1.113705937429994,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,16,pib_real,% em relação ao benchmark,100,-7.972487276190675,-7.967810825074883,0.20178867402815054,-8.277938767868458,-8.104834586219434,-7.823644823042935,-7.682343432369514,0.020178867402815055,-8.012037856300193,-7.932936696081157,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,16,taxa_desemprego,p.p. em relação ao benchmark,100,1.5747428919449595,1.5725806021584008,0.1972523065700057,1.2913396194700457,1.4550285887844179,1.7241077304128831,1.8641113599505885,0.01972523065700057,1.5360814398572384,1.6134043440326806,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,17,deficit_externo,p.p. do PIB em relação ao benchmark,100,-2.3578270281258735,-2.3651807797632936,0.18455041935613442,-2.68453460634232,-2.4872540238603946,-2.229097025770406,-2.064278895956252,0.018455041935613443,-2.393998910319676,-2.321655145932071,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,17,deficit_governo,p.p. do PIB em relação ao benchmark,100,1.4501187196889098,1.4642149816186243,0.1793501505798909,1.06349252604223,1.3564790337232744,1.5778984119036936,1.677961480037469,0.01793501505798909,1.4149660901752512,1.4852713492025684,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,17,inflacao,p.p. em relação ao benchmark,100,-2.96729876182122,-3.011599529101394,0.6020468665408824,-3.9508069295860335,-3.3862724289295376,-2.5435055443296273,-2.119964417684196,0.060204686654088235,-3.085299947663233,-2.849297575979207,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,17,pib_real,% em relação ao benchmark,100,-8.647722568677938,-8.616024610520256,0.21922557587430386,-8.96373951622141,-8.804520387787578,-8.502997122050878,-8.312263541017614,0.021922557587430384,-8.690690781549302,-8.604754355806575,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,17,taxa_desemprego,p.p. em relação ao benchmark,100,1.1889879731168833,1.1950295470837955,0.19357194041304104,0.8792731753914054,1.0681096301810808,1.3266015162897078,1.4567917945774538,0.019357194041304104,1.1510478727959272,1.2269280734378394,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,18,deficit_externo,p.p. do PIB em relação ao benchmark,100,-2.8922210248243836,-2.880895699104176,0.17825203010932145,-3.190474367633567,-2.992131332007653,-2.7871774640804388,-2.6085822274674797,0.017825203010932145,-2.9271584227258107,-2.8572836269229565,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,18,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.8961774369644712,0.8918151172902498,0.3056084286584,0.31354013514388307,0.704453987129856,1.155852786889703,1.316039862455887,0.030560842865839998,0.8362781849474248,0.9560766889815175,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,18,inflacao,p.p. em relação ao benchmark,100,-4.666065145891767,-4.586513749021936,0.5762339207167665,-5.726516465280058,-4.995609363535014,-4.275953306222674,-4.0048135292904545,0.057623392071676646,-4.779006994352253,-4.553123297431281,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,18,pib_real,% em relação ao benchmark,100,-9.01240275663873,-9.066518702031384,0.27737491470053155,-9.363580932888164,-9.236948754007814,-8.876173573040987,-8.44911759023293,0.027737491470053156,-9.066768239920034,-8.958037273357426,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,18,taxa_desemprego,p.p. em relação ao benchmark,100,0.609359766810144,0.6321687878985411,0.213033165863479,0.2355440621365413,0.4653745758772016,0.7816481520587011,0.8903771153862106,0.0213033165863479,0.5676052663009021,0.6511142673193859,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,19,deficit_externo,p.p. do PIB em relação ao benchmark,100,-2.90599375223002,-2.9395113895504643,0.233438509583642,-3.2299600596359257,-3.0610939545679052,-2.7649071424652396,-2.513568194108968,0.0233438509583642,-2.951747700108414,-2.860239804351626,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,19,deficit_governo,p.p. do PIB em relação ao benchmark,100,-0.11790043172707229,-0.10103773979244775,0.33045658355470586,-0.5691916488723602,-0.3749425730129749,0.09947774103578395,0.3793013341786034,0.03304565835547059,-0.18266992210379462,-0.053130941350349944,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,19,inflacao,p.p. em relação ao benchmark,100,-5.10891509554145,-5.0944913212503495,0.6110125078399635,-6.121363562446654,-5.514890700538749,-4.663637194930653,-4.178844913756223,0.06110125078399635,-5.228673547078083,-4.989156644004817,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,19,pib_real,% em relação ao benchmark,100,-8.759206426545521,-8.815812203819878,0.43132996319704153,-9.35429679781756,-9.07834415788194,-8.467817734260505,-8.000268571883796,0.04313299631970415,-8.843747099332141,-8.674665753758902,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,19,taxa_desemprego,p.p. em relação ao benchmark,100,-0.05475753891709162,-0.040544471535271895,0.2641193762123706,-0.48813452041835803,-0.2564973424207341,0.1154406307680667,0.3594893207840058,0.026411937621237058,-0.10652493665471625,-0.0029901411794669847,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,20,deficit_externo,p.p. do PIB em relação ao benchmark,100,-2.418504484892823,-2.427928807916146,0.31491799838739204,-2.875308693672354,-2.6681947579348426,-2.1693898946686296,-1.9372264502975938,0.031491799838739204,-2.480228412576752,-2.3567805572088942,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,20,deficit_governo,p.p. do PIB em relação ao benchmark,100,-0.8311583681765944,-0.8369139266650921,0.33792440725541883,-1.3743463244848453,-1.0313676466927677,-0.6475666993493154,-0.32546138599479335,0.033792440725541883,-0.8973915519986565,-0.7649251843545323,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,20,inflacao,p.p. em relação ao benchmark,100,-4.124880990368377,-4.191129205303012,0.7981474659790924,-5.399119046800641,-4.704219790089226,-3.60347692746269,-2.8578278999475484,0.07981474659790924,-4.281317893700279,-3.9684440870364748,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,20,pib_real,% em relação ao benchmark,100,-7.837383482723157,-7.895662602913761,0.6324635842238974,-8.746703011644207,-8.349439241045914,-7.3094662442861615,-6.839359897790555,0.06324635842238974,-7.961346345231041,-7.713420620215274,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,20,taxa_desemprego,p.p. em relação ao benchmark,100,-0.5611595805129896,-0.5821302572288751,0.2921152520901688,-1.0411625216801625,-0.710210622792272,-0.38170587826573,-0.12445747720575699,0.029211525209016882,-0.6184141699226627,-0.5039049911033165,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,21,deficit_externo,p.p. do PIB em relação ao benchmark,100,-1.6225460762748976,-1.6378054921868554,0.3536442714336332,-2.162676366381717,-1.8705454612608687,-1.3484499030222175,-1.0552383124288363,0.03536442714336332,-1.6918603534758896,-1.5532317990739055,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,21,deficit_governo,p.p. do PIB em relação ao benchmark,100,-1.280112084865617,-1.2675513477037712,0.32735537160838163,-1.8135644802653605,-1.5093722896524429,-1.0715786306172508,-0.7137502054852871,0.032735537160838164,-1.3442737377008598,-1.215950432030374,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,21,inflacao,p.p. em relação ao benchmark,100,-2.1735239869438523,-2.1346184203976826,0.9128296476443868,-3.4913629797844745,-2.751565280789242,-1.4691716422060517,-0.8105279003900513,0.09128296476443867,-2.352438597882152,-1.9946093760055525,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,21,pib_real,% em relação ao benchmark,100,-6.351777088048793,-6.383588896298331,0.7358458768185498,-7.547897533648222,-6.884376117474659,-5.757796373288474,-5.266920183028121,0.07358458768185498,-6.496002879905229,-6.207551296192357,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,21,taxa_desemprego,p.p. em relação ao benchmark,100,-1.0395107019259222,-1.0389255467467078,0.32691053244954915,-1.608431608180501,-1.2665250738017413,-0.8105579761776289,-0.4933377953857915,0.032691053244954915,-1.1035851662860339,-0.9754362375658105,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,22,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.7367444711494664,-0.7316811159471224,0.3436051929378512,-1.342003838916983,-0.9592387982517974,-0.5137057318504077,-0.221502140708883,0.03436051929378512,-0.8040910889652853,-0.6693978533336475,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,22,deficit_governo,p.p. do PIB em relação ao benchmark,100,-1.6831634532826678,-1.681245009096993,0.316747688023046,-2.194131198760924,-1.8951435099594862,-1.5253750722938642,-1.107011488880671,0.0316747688023046,-1.7452460001351848,-1.6210809064301508,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,22,inflacao,p.p. em relação ao benchmark,100,0.29277867363187204,0.3574588273639767,0.9472942055397933,-1.2826597309287935,-0.2599570309185228,0.9294660779186281,1.8066818258478479,0.09472942055397933,0.10710900934607256,0.4784483379176715,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,22,pib_real,% em relação ao benchmark,100,-5.08172056327033,-4.981096788367478,0.7061133259588263,-6.176571255729334,-5.570157005661974,-4.658022696181916,-3.836657095792961,0.07061133259588262,-5.22011877515826,-4.9433223513824,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,22,taxa_desemprego,p.p. em relação ao benchmark,100,-1.4361765558492496,-1.4393894471917807,0.3508275235455651,-2.0403129219746234,-1.6341470465531094,-1.2291200478241153,-0.8313529140704587,0.03508275235455651,-1.5049387504641805,-1.3674143612343188,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,23,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.08135497383673851,-0.04253972849140545,0.29576090837821806,-0.5649943701919218,-0.30648569714836216,0.1181832615956642,0.4081469651423226,0.029576090837821804,-0.13932411187886923,-0.023385835794607776,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,23,deficit_governo,p.p. do PIB em relação ao benchmark,100,-1.5913701397265447,-1.6042911419856436,0.4117017465900197,-2.2401688967877798,-1.8410425455672537,-1.3050576336161366,-0.8804916473968181,0.04117017465900197,-1.6720636820581887,-1.5106765973949008,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,23,inflacao,p.p. em relação ao benchmark,100,2.702577006479204,2.7752913100418386,0.8612658844697393,1.0033367702889184,2.2236565574062563,3.2133543531597697,4.005270120837735,0.08612658844697393,2.5337688931231352,2.871385119835273,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,23,pib_real,% em relação ao benchmark,100,-4.786876719680116,-4.829686695731844,0.75931711748151,-6.189963717344324,-5.309092194205598,-4.262182036139273,-3.6821683399671463,0.075931711748151,-4.935702874706492,-4.6380505646537395,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,23,taxa_desemprego,p.p. em relação ao benchmark,100,-1.2889079295413028,-1.282638981617295,0.4538541242570218,-2.033087995703472,-1.5912417815666624,-1.0378133750681562,-0.4015169429012931,0.04538541242570218,-1.377863337895679,-1.1999525211869266,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,24,deficit_externo,p.p. do PIB em relação ao benchmark,100,0.06428226420397462,0.08483504011655199,0.3311066611075231,-0.5334017678492381,-0.11864677623982532,0.3039214091702848,0.5028723490257689,0.033110666110752314,-0.0006146413730999112,0.12917916978104915,False
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,24,deficit_governo,p.p. do PIB em relação ao benchmark,100,-0.7295468017679299,-0.740962971360723,0.5595308335340177,-1.6662580641538052,-1.1094651380540297,-0.36073515975765036,0.19544010882124424,0.05595308335340177,-0.8392148451405973,-0.6198787583952624,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,24,inflacao,p.p. em relação ao benchmark,100,4.575484267466811,4.521547359333122,0.7411462219340521,3.3203052386756196,4.090745222045333,5.087540185907796,5.770585720342677,0.07411462219340521,4.430219607967737,4.720748926965885,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,24,pib_real,% em relação ao benchmark,100,-6.032211918140101,-5.928889182509561,1.079336042409869,-8.016317688476052,-6.622945854572501,-5.331042393153471,-4.402981863569737,0.1079336042409869,-6.243761782452435,-5.820662053827767,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,24,taxa_desemprego,p.p. em relação ao benchmark,100,-0.3818012353380269,-0.3934158729530915,0.6093036657992523,-1.3787520413134573,-0.7826402168992121,0.0060641720214773005,0.6728510674321563,0.06093036657992523,-0.5012247538346803,-0.26237771684137345,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,25,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.5358334543950056,-0.47646704832483733,0.5012257989332503,-1.336120760255725,-0.8309232710065256,-0.23081786806639548,0.2143680867451316,0.050122579893325026,-0.6340737109859227,-0.43759319780408856,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,25,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.7725789968501542,0.7389634760525038,0.6720849742629039,-0.24340602680440934,0.24059795665797434,1.2645726407020546,1.8573836534397579,0.0672084974262904,0.640850341894625,0.9043076518056834,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,25,inflacao,p.p. em relação ao benchmark,100,5.357105556412324,5.365852261633586,0.7937936537654106,4.0161275740147975,4.933847370432954,5.826675921544777,6.444639653604882,0.07937936537654106,5.201522000274304,5.512689112550344,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,25,pib_real,% em relação ao benchmark,100,-9.093562743656786,-9.13621346219507,1.5673554835433396,-11.46565686032831,-10.121477965607621,-8.061218163712889,-6.289260970155878,0.15673554835433395,-9.400764418431281,-8.786361068882291,True
choque_20pct_permanente,permanente,0.8,0.1999999999999999,True,25,taxa_desemprego,p.p. em relação ao benchmark,100,1.1444438141363378,1.1651131527282255,0.7142354314620951,-0.017302359862626834,0.5777128338073523,1.601340181975509,2.2968103535457765,0.07142354314620951,1.0044536695697672,1.2844339587029083,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,0,deficit_externo,p.p. do PIB em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,0,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,0,inflacao,p.p. em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,0,pib_real,% em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,0,taxa_desemprego,p.p. em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,1,deficit_externo,p.p. do PIB em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,1,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,1,inflacao,p.p. em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,1,pib_real,% em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,1,taxa_desemprego,p.p. em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,2,deficit_externo,p.p. do PIB em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,2,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,2,inflacao,p.p. em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,2,pib_real,% em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,2,taxa_desemprego,p.p. em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,3,deficit_externo,p.p. do PIB em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,3,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,3,inflacao,p.p. em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,3,pib_real,% em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,3,taxa_desemprego,p.p. em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,4,deficit_externo,p.p. do PIB em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,4,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,4,inflacao,p.p. em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,4,pib_real,% em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,4,taxa_desemprego,p.p. em relação ao benchmark,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,5,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.017001948719107162,-0.017598589677122148,0.005037397788929442,-0.02683074463654067,-0.019083833746494874,-0.014715908928692175,-0.007409554747784675,0.0005037397788929442,-0.017989278685737332,-0.016014618752476992,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,5,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.15132220603104987,0.15490159539694665,0.027112244691155907,0.1000883538352601,0.13887020582476306,0.16264467278243008,0.1965427747967052,0.002711224469115591,0.14600820607158332,0.15663620599051642,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,5,inflacao,p.p. em relação ao benchmark,100,0.35541060688053294,0.34755928450711515,0.04812026407202028,0.3016180865199824,0.31332922126198204,0.3941370947361411,0.4460230062544479,0.004812026407202028,0.34597903512241696,0.36484217863864893,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,5,pib_real,% em relação ao benchmark,100,-0.47810014117627486,-0.45605529256396715,0.08913081230001053,-0.6111465140105193,-0.5450466132345205,-0.404890976586203,-0.36639137040387626,0.008913081230001053,-0.49556978038707694,-0.4606305019654728,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,5,taxa_desemprego,p.p. em relação ao benchmark,100,0.20755346507930494,0.17015455789231027,0.09841326179981656,0.10909841611000269,0.1384080674713548,0.25905414953872846,0.44613471798482895,0.009841326179981656,0.1882644657665409,0.22684246439206898,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,6,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.075308612422619,-0.07026987061394095,0.02158004952669268,-0.12324737381732795,-0.08703604230287583,-0.06010006423862225,-0.04958382568442399,0.002158004952669268,-0.07953830212985077,-0.07107892271538724,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,6,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.30888018966331054,0.29941751946031336,0.039354858715130135,0.26452754852371574,0.28190252445363484,0.32642647230936744,0.38333627132391346,0.0039354858715130135,0.30116663735514504,0.31659374197147605,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,6,inflacao,p.p. em relação ao benchmark,100,-0.0224079193330815,-0.00804086131274135,0.06907968404905739,-0.1668790673800513,-0.05012590155663015,0.0216318864988573,0.07323223543746363,0.006907968404905739,-0.03594753740669675,-0.008868301259466254,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,6,pib_real,% em relação ao benchmark,100,-0.3380287996345148,-0.3317157394424119,0.05115352564531369,-0.4429650595680856,-0.35806585264306073,-0.30166654564400264,-0.2725636266269426,0.005115352564531369,-0.3480548906609963,-0.3280027086080333,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,6,taxa_desemprego,p.p. em relação ao benchmark,100,0.03795533360164544,0.0459158972990196,0.03277798895903946,-0.03610775235194063,0.022579383828365898,0.062081737292612627,0.07670561156165287,0.003277798895903946,0.031530847765673706,0.04437981943761718,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,7,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.06529731195878175,-0.06568320765914859,0.010552123828769628,-0.07899218851497822,-0.07060017156226565,-0.0581340822974762,-0.05005603690460191,0.0010552123828769628,-0.0673655282292206,-0.0632290956883429,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,7,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.15743094714171296,0.1785969440567414,0.06616981021631749,0.022787377178497836,0.11770606437217637,0.2012714443268375,0.241371240140819,0.0066169810216317486,0.14446166433931473,0.1704002299441112,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,7,inflacao,p.p. em relação ao benchmark,100,0.09729993931374943,0.1033639040303069,0.06285970382026283,-0.014652069619375175,0.054644487849914075,0.1424832257622743,0.18813926936524056,0.006285970382026283,0.08497943736497791,0.10962044126252095,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,7,pib_real,% em relação ao benchmark,100,-0.4097453427359231,-0.41425221209046564,0.0797921553989759,-0.5485987650020285,-0.4667422252055159,-0.3527005392953891,-0.2798159644670195,0.00797921553989759,-0.4253846051941224,-0.3941060802777238,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,7,taxa_desemprego,p.p. em relação ao benchmark,100,0.059147464612501525,0.07196310578635245,0.057942576198124644,-0.0629192020965138,0.02987826812698085,0.10226916438102952,0.1258832980274847,0.005794257619812464,0.0477907196776691,0.07050420954733395,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,8,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.18354704618526224,-0.18154550910686656,0.01329927267244369,-0.19885243994640364,-0.18886562601346843,-0.1760784775546822,-0.16707651381594815,0.001329927267244369,-0.1861537036290612,-0.1809403887414633,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,8,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.332199420287979,0.3354252482484853,0.031162517274261472,0.2742322489813408,0.3159248961735233,0.3510695181845696,0.3802353152484683,0.003116251727426147,0.32609156690222374,0.33830727367373425,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,8,inflacao,p.p. em relação ao benchmark,100,-0.052890205370335265,-0.0377781324800152,0.0638242691218055,-0.163475390233414,-0.09485408776757627,-0.0012821598950384853,0.01993879736631341,0.00638242691218055,-0.06539976211820914,-0.040380648622461386,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,8,pib_real,% em relação ao benchmark,100,-0.6828066139250568,-0.6930425827366637,0.08375928377298437,-0.8095572339814189,-0.7440008121729652,-0.6295682409186043,-0.5478287937506843,0.008375928377298437,-0.6992234335445617,-0.6663897943055519,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,8,taxa_desemprego,p.p. em relação ao benchmark,100,0.17713925317591833,0.17734272124869105,0.031007524282558728,0.12275451009956984,0.15555823192227275,0.20091308026549048,0.22300223101292238,0.0031007524282558726,0.17106177841653683,0.18321672793529983,True
choque_20pct_temporario,temporario,0.8,0.1999999999999999,False,9,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.14688378037415112,-0.14552642134721136,0.02110894421270398,-0.1790811847968984,-0.16151842411055842,-0.13402142613538542,-0.1106230151132794,0.0021108944212703982,-0.1510211334398411,-0.14274642730846113,True
