cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,simulacao,seed,periodo,pib_real,taxa_desemprego,inflacao,deficit_governo,deficit_externo
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,10,8616407.971868925,0.1327265570392082,0.10142530202377587,0.16266581115146925,-0.010534416852630827
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,11,8557111.372554341,0.13992776645953406,0.08444729779752991,0.16994583576840994,-0.01711288997528935
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,12,8696021.54071064,0.13328033638807138,0.06176302503639852,0.17004771275287067,-0.027777862416414598
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,13,8921451.597337754,0.1224683681569905,0.04675737185078277,0.1598542384081454,-0.03247262847527687
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,14,9490276.643035773,0.09657566420943692,0.03836882717219936,0.1411255367821898,-0.028296493053129465
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,15,10054581.748615395,0.06868538970926895,0.049235363169155555,0.11995899077727586,-0.01953433398142241
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,16,10478056.946880978,0.04976518378462577,0.0814604753504582,0.10630313854083452,-0.008799086052213068
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,17,10833692.67485361,0.051117698741840883,0.14308923054592215,0.10238952056116991,0.008384573643257643
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,18,10973949.792643825,0.06472069630609933,0.19896484263074377,0.12924163024494995,0.016170566155378815
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,19,10947330.19294182,0.08121962766450709,0.22999752891991432,0.1582342462007264,0.015562533689277644
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,20,10800196.576856216,0.09100672521212837,0.22859851115281282,0.178719954830329,0.004808826312967374
